"URL","NOMBRE","DESCRIPCION"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-xamarinforms-ingeniero-en-sistemas-en-rosario-74A99A4C17599CCE61373E686DCF3405","Desarrollador Xamarin.Forms - Ingeniero en Sistemas","New Alliance es una compañía internacional con sede central en Long Beach - Los Ángeles – EEUU, y oficinas en Rosario – Argentina, y México.  Se especializa en proveer servicios para la industria del trasporte, ofreciendo coberturas de seguros en operaciones de recorridos dentro de EEUU (Insurance Brokers).  Actualmente nos encontramos en búsqueda activa de un Desarrollador Android Studio para incorporarse al departamento de sistemas de la ciudad Rosario - Argentina.  Perfil deseable del puesto: Senior, Semi Senior en desarrollo con Xamarin.Forms Se valorará conocimientos en Android Studio, servicios REST, POO, .net, c#, SqlServer.  Sus principales actividades serán:  Desarrollo de Apps Mobile, para IOS &amp; Android, de aplicaciones orientadas a Insurance Service para el mercado norteamericano. Interactuar con los usuarios que dan origen a los requerimientos para probar y/o evacuar dudas de estos y/o proponer soluciones que mejoren la APK y sus funcionalidades. Optativamente mantener App Android desarrollada para dispositivos propietarios de la compañía.  Requisitos Excluyentes: Conocimientos en desarrollo Xamarin.Forms  Competencias: Buen nivel de comunicación, trabajo en equipo, proactividad Capacidad de adaptarse a ambiente dinámico y de cambios constantes Orientación al logro de objetivos Ingles técnico: comprensión de textos  Ofrecemos: Días home office. Bueno clima laboral. Salario acorde al puesto con estabilidad económica (la compañía no depende la economía argentina) Obra Social de primera línea a cargo de la empresa Clases de ingles Evaluación de desempeño cada 6 meses  Jornada laboral de lunes a viernes, de 9:00 a 18:00, dedicación full time."
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-ingeniero-o-licenciado-en-sistemas-consultoria-desarrollos-en-salta-2BC70BE76CD1C67261373E686DCF3405","Ingeniero o Licenciado en Sistemas - Consultoria Desarrollos","Generar interfase en ERP, implementacion. reportes, validaciones.Deseable experiencia previa en algún ERP.Marcada orientación al cliente y vocación de servicio (excluyente)Programación Microsoft SQL Server.Programación VB Script.Conocimientos sobre web services APIs"
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-ingenieroa-mecanico-electromecanico-aeronautico-en-arroyito-060C6B0E83DB28C461373E686DCF3405","Ingeniero/a - Mecánico electromecánico aeronáutico","Se busca Ingeniero mecánico - electromecánico o aeronáutico para nuestra oficina de proyectos e ingeniería de producto con capacidad para liderar grupos de trabajo, conducta proactiva. Muy buen manejo de programas de dibujo 3D (Inventor). Disponibilidad de radiación en la ciudad de Arroyito, Cba."
"https://www.computrabajo.com.ar/ofertas-de-trabajo/oferta-de-trabajo-de-desarrollador-portal-web-programador-ingeniero-en-sistemas-en-recoleta-89DA808D9D09C4C661373E686DCF3405","Desarrollador portal web - programador ingeniero en sistemas","Se busca diseñador web o programador con conocimiento de tecnologías para desarrollar e implementar proyecto inmobiliario digital con probado funcionamiento. Alta generación de ingresos. Se dispone de oficina, conocimiento del mercado y cartera de clientes para desarrollarlo en el corto plazo. Posibilidad de rápida expansión nacional e internacional. Indispensable y excluyente experiencia en el armado de portales web responsive."
"https://www.zonajobs.com.ar/empleos/software-developer-aec-resource-1893051.html?indiceAviso=1","Software Developer","AEC Lab está buscando un ingeniero de software arquitecto o ingeniero apasionado y motivado para unirse a nuestro equipo que trabaja en la tecnología de automatización de diseño y construcción de próxima generación. El candidato ideal tendrá una sólida comprensión conceptual de las lógicas espaciales y la experiencia de traducir eso en software en plataformas modernas de escritorio web y móviles.En esta posición desempeñará un papel importante en la definición y el desarrollo de nuevas tecnologías que permitan a nuestros clientes automatizar su proceso de diseño constructivo. Utilizará su conocimiento y entusiasmo en proyectos que cubren todos los aspectos del proceso de desarrollo de software para la industria de la construcción. Contribuirá activamente al éxito del equipo al revisar y evaluar los problemas de los clientes diseñar e implementar soluciones y presentar los resultados. Trabajará dentro de un grupo apasionado y talentoso de manera remota con nuestros profesionales en Nueva York.La nueva área AEC Lab está compuesta por un equipo que busca cambiar la forma en que las personas construyen. ResponsabilidadesContribuir al diseño implementación prueba e implementación de todo el software productos herramientas automatizaciones de escritorio web y móviles.Aplicar los principios básicos de ingeniería para garantizar la estabilidad la mantenibilidad y el rendimiento.Aplicar los principios básicos de diseño para garantizar la calidad la usabilidad y la concisión.Participe en las actividades del proceso de desarrollo que incluyen scrum diario planificación de sprints revisiones de códigos y actividades de garantía de calidad.Asegurar el éxito de nuestros clientes participando en visitas y demostraciones de clientes contribuyendo a foros de soporte e identificando problemas y solucionesSer un experto en la materia y maestro para el equipo. Requisitos Licenciatura en Arquitectura Diseño Planificación o un campo relacionado O Licenciatura en informática ingeniería informática o campo relacionado.Al menos 2-4 años de experiencia en desarrollo de software.Inglés avanzado (excluyente)Experiencia desarrollando aplicaciones web y / o de escritorio.Familiaridad con metodologías y herramientas básicas de desarrollo: Git CI / CD pruebasTecnologías de escritorio preferidas: C # .NET / .NET CoreTecnologías frontend preferidas: TypeScript Vuejs ElectronjsTecnologías de backend preferidas: NodeJS C # / ASP.NET CoreExperiencia con Python Observable HQ D 3 Three .js Pandas SQL GIS o desarrollo de API un plusContribuir y crecer como miembro de un equipo.Experiencia con aplicaciones CADExperiencia con flujos de trabajo BIM (deseable)Familiaridad con gráficos de computadora y / o geometría computacionalExperiencia en el dominio de arquitectura ingeniería construcción o fabricación. (deseable) Esta es una oportunidad increíble para vos ¿qué estás esperando?Queremos que seas parte!Fecha de contratación: 24/07/2020

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/desarrolladores-sr.-ssr.-mainframe-cobol-db2-bbva-1892864.html?indiceAviso=27","Desarrolladores Sr./SSr. Mainframe COBOL DB2","Nuestra compañíaSomos BBVA una entidad global con más de 73 millones de clientes presente en más de 30 países. Trabajamos para ayudar a las personas a tomar las mejores decisiones financieras y poner al alcance de todos las oportunidades de esta nueva era. Nos guían nuestros valores: el cliente es lo primero pensamos en grande y somos un solo equipo. DescripciónEstamos en proceso de Seleccion de Desarrolladores Cobol nivel Sr. y SemiSr. con fuerte dominio de programación en entornos mainframe.Requisitos:COBOL Cics DB2Metodologias agiles y ScrumChangeman (deseable)Altamira (deseable)Experiencia en Sistemas bancariosOfrecemos muy buenos beneficios:  Ingreso directo al Banco bono anual home working capacitaciones en tecnologia y gestion trabajo flex semana extra de vacaciones etc.Horario: Lunes a Viernes de 9 a 18 hs.Lugar de trabajo: Retiro- Torre BBVA. (mientras dure el aislamiento el trabajo será remoto desde el hogar) ¡Si te apasionan los desafíos esta es tu oportunidad!En BBVA creemos que contar con un equipo formado por personas con diferentes maneras de contemplar el mundo y de enfrentarse a cada reto nos hace ser un mejor banco. Por este motivo apoyamos activamente la diversidad y la inclusión y queremos invitarte a enviar tu candidatura sea cual sea tu raza género edad condición sexual país de origen experiencia estudios...Cultivamos un ambiente de trabajo colaborativo e inclusivo que nos permita mostrar y desarrollar lo mejor de nosotros mismos. 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/desarrollador-.net-bdo-1893191.html?indiceAviso=0","Desarrollador .NET","BDO Argentina continúa expandiéndose y tenemos una propuesta para vos.Abrimos 1 nueva vacante en el área de Transformacion Digital de Entidades Financieras para trabajar en sus oficinas de Retiro.¿Que buscamos? -Senior-Estudiante avanzado o graduado de Sistemas y/o afines  -Experiencia de al menos 1 año en desarrollo de aplicaciones de escritorio. Conocimiento de lenguaje .NET tipo full stack (FrontEnd y BackEnd).Conocimiento de SQL (deseable manejo de Integration Services)Formá parte de un equipo de trabajo de alto rendimiento. Participación directa en variedad de industrias y clientes. Buenas condiciones de contratación. Buen clima laboral.Sumate a BDO!Formamos talentos. Potenciamos líderes. Beneficios:·         Medicina prepaga Galeno para todo el grupo familiar.·         Capacitación constante.·         Día de tu cumpleaños libre.·         Home Office.·         Descuentos en gimnasio.·         Vacaciones flex - días hábiles + días adicionales por antigüedad.·         Día libre para padres en vacaciones de invierno.·         Día de mudanza.·         Paternidad extendida.·         Beneficios adicionales con los bancos que operamos.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/empresa-de-desarrollo-de-tecnologia-aplicada-de-uso-medico-se-busca-tco.-electronico-bioingeniero-1893049.html?indiceAviso=2","Empresa de desarrollo de tecnología aplicada de uso médico se busca tco. electrónico/bioingeniero","Para empresa de desarrollo de tecnología aplicada de uso médico se busca técnico electrónico/ bioingeniero que cumpla con los siguientes requisitos: -Análisis diseño y puesta en funcionamiento de circuitos electrónicos. -Programación de microcontroladores. -Interpretación y cableado de circuitos eléctricos. -Diseño y confección de prototipos de placas electrónicas para su ensayo y verificación. -Gestión de compras técnicas relacionados con el desarrollo. -Elaboración de documentación técnica. -Manejo de instrumental de medición. -Interpretación de planos. -Conocimiento de tecnología IOT. -Se valorará manejo de solidworks softwares cad-cam y máquinas cnc.Jornada laboral: Lu-Viernes de 8 a 16hs zona Villa Ortuzar - CABA

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/responsable-desarrollo-comercial-vida-individual-grupo-absa-s.a.-1893023.html?indiceAviso=3","Responsable Desarrollo Comercial - Vida Individual","Responsable Desarrollo Comercial – Vida IndividualSeniority: Senior Función:▪ Estará a cargo del Área de Desarrollo Comercial y de liderar el proceso de Reclutamiento de nuevos Productores.▪ Será responsable de las tareas comerciales de desarrollo de fuerza de venta y de la gestión del negocio.▪ Brindará acompañamiento al equipo de Administración del sector. Reporta a: Directora de la Unidad de Vida Individual Interactúa con:- Prospectos de integrante del equipo- Team Leaders y Productores- Asistente Desarrollo Comercial y Capacitación- Agencias de Marketing- Aseguradoras- Administración Comercial. Tareas:·        Liderará los esfuerzos de reclutamiento de nuevos Productores y futuros Team Leaders.·        Control de gestión.·        Motivará a la fuerza de venta para evolucionar en la carrera de productor. Requisitos:·        Experiencia en gestión de equipos comerciales.·        Experiencia en venta de intangibles.·        Conocimientos de marketing y comunicación.·        Edad: entre 30 – 45.·        Profesional terciario-universitario (estudiante avanzado o graduado). Carreras afines a Marketing Negocios Comercialización.·        Se valora experiencia en seguros. Competencias:·        Dinamismo·        Habilidades para comunicarse·        Buenas relaciones interpersonales·        Iniciativa y proactividad·        Responsabilidad·        Espíritu emprendedor·        Capacidad de trabajo en equipo  

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/analista-sr-programador-java-swiss-medical-group-1892956.html?indiceAviso=4","Analista SR Programador (Java)","Swiss Medical Group incorporará para su Gerencia de Sistemas y tecnología un Analista SR Programador (Java)              Objetivo del puesto Diseñar y construir soluciones de desarrollo a partir de los estudios preliminares y definiciones suministradas llevando a cabo el desarrollo de las aplicaciones de acuerdo a los requerimientos establecidos y conforme a los estándares de calidad y seguridad prefijados con el fin de establecer sistemas y procesos eficientes de acuerdo a las especificaciones y requerimientos que se le suministran.                Tareas/Responsabilidades - Suministrar información sobre el estado y evolución de los proyectos en los que participa con estimación aproximada de tiempos y recursos de implementación.        - Idear la lógica de detalle y escribir el código fuente en las tecnologías de las que sea especialista que conforman los programas de acuerdo a las necesidades especificadas por el líder técnico o analista funcional en función de los proyectos o tareas de mantenimiento establecidas.        - Realizar las pruebas unitarias de integración técnicas y de regresión participar en pruebas funcionales y de aceptación de usuario para garantizar la calidad y estabilidad del producto.        - Colaborar directa o indirectamente en la implantación de sistemas y/o configuración de funcionalidades de acuerdo a las necesidades de proyectos del negocio o mantenimiento definidas.         - Adaptar las soluciones de software a las necesidades del negocio que surgen de usuario clave y usuarios en general concensuándola con otros referentes como ser el líder técnico y analistas en función de los proyectos o tareas de mantenimiento establecidas.        - Colaborar en la elaboración del manual del usuario y toda la documentación complementaria como ser procedimientos instructivos actividades de capacitación ayudas en línea ayudas personalizadas etc. para la puesta en vigencia de los sistemas su facilidad de uso y adopción.        - Participar en la gestión del conocimiento la gestión de configuración y documentación de los sistemas existentes y desarrollados estableciendo un control de relaciones de entre sus componentes.        - Trabajar en conjunto con proveedores y personal tercerizado en la implementación de proyectos y mantenimiento de soluciones                                                        RequisitosExperiencia con Metodologías Agiles Lenguaje de programación: JavaBase de datos: SQL Server / Oracle  Competencias:Flexibilidad Adaptabilidad a ambientes cambiantes vocación de servicio escucha activa Actitud proactiva capacidad de resolución de problemas trabajo en equipo. Manejo de conflicto.                           Lugar de trabajo: Capital Federal  Se ofrecen muy buenas condiciones laborales y posibilidades de desarrollo en una compañía en constante crecimiento. ¡Sumate a nuestro equipo! 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/analista-sr-programador-pl-sql-swiss-medical-group-1892951.html?indiceAviso=5","Analista SR Programador PL/SQL","Swiss Medical Group incorporará para su Gerencia de Sistemas y tecnología un Analista SR Programador PL/SQL           Objetivo del puestoDiseñar y construir soluciones de desarrollo a partir del análisis preliminar y definiciones suministradas llevando a cabo el desarrollo de las aplicaciones de acuerdo a los requerimientos establecidos y conforme a los estándares de calidad y seguridad prefijados con el fin de establecer sistemas y procesos eficientes de acuerdo a las especificaciones y requerimientos que se le suministran.           Tareas/ResponsabilidadesRealizar las pruebas unitarias de integración técnicas y de regresión participar en pruebas funcionales y de aceptación de usuario para garantizar la calidad y estabilidad del producto.Colaborar directa o indirectamente en la implantación de sistemas y/o configuración de funcionalidades de acuerdo a las necesidades de proyectos del negocio o mantenimiento definidas.  Requisitosse requiere conocimiento de programación de bases de datos Oracle (PL/SQL) no menor a 3 años. Competencias:Flexibilidad Adaptabilidad a ambientes cambiantes vocación de servicio escucha activa Actitud proactiva capacidad de resolución de problemas trabajo en equipo. Manejo de conflicto.                          Lugar de trabajo: Capital Federal Se ofrecen muy buenas condiciones laborales y posibilidades de desarrollo en una compañía en constante crecimiento. ¡Sumate a nuestro equipo!

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
"https://www.zonajobs.com.ar/empleos/analista-ssr-programador-java-react-swiss-medical-group-1892949.html?indiceAviso=6","Analista Ssr Programador (Java/React)","Swiss Medical Group incorporará para su Gerencia de Sistemas y tecnología un Analista Ssr Programador (Java/React)               Objetivo del puesto Diseñar y construir soluciones de desarrollo a partir de los estudios preliminares y definiciones suministradas llevando a cabo el desarrollo de las aplicaciones de acuerdo a los requerimientos establecidos y conforme a los estándares de calidad y seguridad prefijados con el fin de establecer sistemas y procesos eficientes de acuerdo a las especificaciones y requerimientos que se le suministran.    Suministrar información sobre el estado y evolución de los proyectos en los que participa con estimación aproximada de tiempos y recursos de implementación.            Tareas/Responsabilidades Idear la lógica de detalle y escribir el código fuente en las tecnologías de las que sea especialista que conforman los programas de acuerdo a las necesidades especificadas por el líder técnico o analista funcional en función de los proyectos o tareas de mantenimiento establecidas.        Realizar las pruebas unitarias de integración técnicas y de regresión participar en pruebas funcionales y de aceptación de usuario para garantizar la calidad y estabilidad del producto.        Colaborar directa o indirectamente en la implantación de sistemas y/o configuración de funcionalidades de acuerdo a las necesidades de proyectos del negocio o mantenimiento definidas.         Adaptar las soluciones de software a las necesidades del negocio que surgen de usuario clave y usuarios en general concensuándola con otros referentes como ser el líder técnico y analistas en función de los proyectos o tareas de mantenimiento establecidas.        Colaborar en la elaboración del manual del usuario y toda la documentación complementaria como ser procedimientos instructivos actividades de capacitación ayudas en línea ayudas personalizadas etc. para la puesta en vigencia de los sistemas su facilidad de uso y adopción.        Participar en la gestión del conocimiento la gestión de configuración y documentación de los sistemas existentes y desarrollados estableciendo un control de relaciones de entre sus componentes.        Trabajar en conjunto con proveedores y personal tercerizado en la implementación de proyectos y mantenimiento de soluciones                                                 RequisitosExperiencia con Metodologías Agiles  Lenguaje de programación: Java React  Base de datos: SQL Server Oracle     Competencias:Flexibilidad Adaptabilidad a ambientes cambiantes vocación de servicio escucha activa Actitud proactiva capacidad de resolución de problemas trabajo en equipo. Manejo de conflicto.                           Lugar de trabajo: Capital Federal  Se ofrecen muy buenas condiciones laborales y posibilidades de desarrollo en una compañía en constante crecimiento. ¡Sumate a nuestro equipo! 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello."
